Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
8,2,2,2,100,3,4,75,0.83,0,0,22,149,118,457,0.4,5,12,9,78,81,0.963,0,0,0,13,125,10,0.93,4,0,0,9,0,11,3,4,7,0.786,8,0,0,0,1,23,0,4,8
4,3,3,3,100,3,3,100,1,0,0,26,121,126,458,0.6,13,10,13,77,81,0.951,0,0,0,12,125,12,0.91,9,0,0,4,0,7,4,3,11,0.636,8,0,0,0,0,30,1,9,8
5,1,1,1,100,5,5,100,1,0,0,25,120,108,468,0.33,8,25,15,72,74,0.973,0,0,0,16,86,12,0.88,9,1,2,7,0,9,1,2,10,0.9,8,0,0,0,1,22,1,10,13
13,2,1,2,50,3,4,75,0.67,0,0,28,71,75,255,0.67,3,12,2,51,56,0.911,0,0,0,10,104,25,0.81,7,2,1,9,0,10,2,1,9,0.833,13,1,0,0,0,21,0,9,8
9,4,3,4,75,2,2,100,0.83,0,0,28,117,80,259,0.67,9,15,6,58,60,0.967,0,0,0,14,100,16,0.86,13,0,0,6,0,11,1,2,15,0.917,11,0,0,0,1,32,1,13,3
2,2,2,2,100,1,1,100,1,0,0,14,129,97,430,0.33,4,16,17,61,65,0.938,0,0,0,23,89,15,0.86,6,0,0,13,0,15,2,1,11,0.882,3,0,0,0,0,17,0,6,11
0,3,2,3,66.66666667,5,6,83.33333333,0.78,0,0,24,205,140,597,0.43,7,20,19,90,91,0.989,0,0,0,9,88,19,0.82,5,0,1,6,0,11,1,0,8,0.917,6,1,0,0,1,34,0,5,13
10,4,2,4,50,5,5,100,0.78,0,0,23,116,98,532,0.57,9,19,12,55,57,0.965,0,0,0,8,123,20,0.86,6,1,0,5,0,8,0,1,11,1,13,0,0,0,0,39,1,7,6
7,6,3,6,50,0,1,0,0.43,0,1,17,148,103,543,0.55,19,25,14,65,69,0.942,0,0,0,16,108,11,0.91,5,1,0,6,0,6,2,1,15,0.75,12,0,0,0,1,36,1,6,4
Melbourne 14,5,2,5,40,1,3,33.33333333,0.38,0,0,20,98,96,279,0.45,5,11,4,71,74,0.959,0,0,0,13,95,25,0.79,6,0,1,5,0,15,1,2,6,0.938,4,0,0,0,0,32,0,6,12
12,2,1,2,50,3,3,100,0.8,0,1,18,180,123,242,1,2,20,7,99,10,0.98,0,0,0,15,77,16,0.83,9,2,1,7,0,10,3,1,11,0.769,6,0,0,0,1,21,1,11,9
11,0,0,0,0,5,5,100,1,0,0,24,85,58,85,0,0,16,0,50,51,0.98,0,0,0,7,155,20,0.89,7,1,2,9,0,11,1,3,10,0.917,9,0,0,0,0,15,0,8,6
16,4,4,4,100,2,3,66.66666667,0.86,0,1,18,121,122,347,0.5,6,30,7,92,97,0.948,0,0,0,12,143,17,0.89,4,1,1,4,0,15,1,1,7,0.938,7,0,0,0,1,34,1,5,11
6,4,2,4,50,1,2,50,0.5,0,0,21,171,127,451,0.5,3,18,11,93,96,0.969,0,0,0,10,140,30,0.82,4,1,1,4,0,7,1,1,15,0.875,11,1,0,0,0,27,0,5,7
10,0,0,0,0,4,4,100,1,0,0,39,136,121,322,0,4,12,7,95,98,0.969,0,0,0,19,71,11,0.87,8,0,1,7,0,19,2,3,8,0.905,10,0,0,0,1,12,0,8,10
5,1,0,1,0,4,6,66.66666667,0.57,0,0,39,78,77,345,1,6,11,4,46,48,0.958,0,0,0,12,156,12,0.93,7,1,0,8,0,8,3,2,19,0.727,10,1,0,0,0,17,1,8,10
Melbourne 14,3,3,3,100,3,4,75,0.86,0,0,23,115,104,249,0.5,1,21,7,84,86,0.977,0,0,0,12,135,20,0.87,6,1,1,6,0,8,2,3,10,0.8,6,0,0,0,1,30,1,7,9
11,3,3,3,100,0,0,0,1,0,0,13,153,106,370,0.5,7,20,6,82,89,0.921,0,0,0,17,118,21,0.85,6,1,1,6,0,10,3,2,8,0.769,9,1,0,0,0,21,0,7,6
13,1,1,1,100,2,3,66.66666667,0.75,0,1,31,163,138,428,0.33,8,23,11,10,1,0.982,0,0,0,10,72,19,0.79,3,1,1,6,0,15,2,1,11,0.882,10,0,0,0,1,13,0,4,9
2,2,2,2,100,3,5,60,0.71,0,0,36,82,68,305,0.67,3,19,5,50,51,0.98,0,0,0,7,150,23,0.87,6,1,1,3,0,11,1,2,15,0.917,9,0,0,0,0,23,1,7,10
4,2,2,2,100,3,4,75,0.83,0,0,29,105,97,296,1,2,11,0,77,85,0.906,0,0,0,19,148,21,0.88,5,1,1,10,0,13,4,4,11,0.765,7,0,0,0,1,23,1,6,11
7,0,0,0,0,1,1,100,1,0,0,30,172,115,369,0,7,21,7,86,90,0.956,0,0,0,17,108,11,0.91,10,1,1,5,0,11,4,4,13,0.733,11,1,0,0,0,3,0,11,7
12,3,2,3,66.66666667,3,4,75,0.71,0,0,18,187,143,484,0.6,11,15,23,92,98,0.939,0,0,0,13,111,16,0.87,3,0,1,8,0,12,2,0,12,0.857,7,0,0,0,1,28,1,3,11
8,2,0,2,0,4,4,100,0.67,0,0,24,101,88,305,0.4,3,16,5,70,72,0.972,0,0,0,9,147,15,0.91,8,1,0,3,0,12,0,2,12,1,11,1,0,0,0,22,0,9,7
3,4,3,4,75,3,4,75,0.75,0,0,17,107,99,480,0.67,5,13,9,64,71,0.901,0,0,0,12,159,46,0.78,6,1,0,7,0,17,1,2,10,0.944,11,0,0,0,1,35,1,7,14
6,2,1,2,50,2,2,100,0.75,0,0,14,227,151,701,0.33,9,46,18,98,10,0.951,0,0,0,17,101,12,0.89,7,0,1,6,0,10,2,1,17,0.833,14,2,0,0,0,18,0,7,11
0,2,1,2,50,5,5,100,0.86,0,0,27,96,74,443,0.67,10,10,12,46,49,0.939,0,0,0,10,162,21,0.89,8,0,2,7,0,10,2,0,19,0.833,12,0,0,0,1,27,1,8,9
9,1,1,1,100,2,2,100,1,0,0,19,200,143,588,0.33,10,21,13,96,99,0.97,0,0,0,18,62,10,0.86,7,2,0,8,0,19,0,2,10,1,9,0,0,0,0,13,0,9,12
5,3,2,3,66.66666667,3,4,75,0.71,0,0,25,115,115,348,0.75,7,15,14,73,76,0.961,0,0,0,16,141,15,0.9,8,1,4,5,0,5,2,1,15,0.714,8,0,0,0,1,28,1,9,9
4,1,1,1,100,4,4,100,1,0,0,26,144,116,301,0.25,5,15,7,82,86,0.953,0,0,0,15,123,15,0.89,5,4,1,8,0,15,1,2,5,0.938,9,0,0,0,0,19,0,9,8
Melbourne 14,2,1,2,50,4,4,100,0.83,0,1,25,95,76,283,0.67,3,12,9,55,56,0.982,0,0,0,16,157,14,0.92,8,3,0,4,0,4,2,3,10,0.667,9,0,0,0,1,24,1,11,8
12,1,1,1,100,5,6,83.33333333,0.86,0,0,16,241,160,587,0.33,8,14,25,11,1,0.95,0,0,0,21,74,13,0.85,4,0,3,8,0,10,3,2,4,0.769,8,0,0,0,0,22,0,4,9
7,1,1,1,100,2,2,100,1,0,0,29,72,86,284,0.5,7,17,12,61,63,0.968,0,0,0,15,110,6,0.95,7,2,1,8,0,11,3,0,9,0.786,9,0,0,0,1,13,0,9,7
8,1,0,1,0,5,8,62.5,0.56,0,0,36,63,89,220,0.5,0,6,3,73,76,0.961,0,0,0,14,84,17,0.83,8,1,2,7,0,9,0,3,11,1,7,0,0,0,0,20,1,9,9
13,1,1,1,100,4,6,66.66666667,0.71,0,0,34,138,101,372,1,4,13,8,72,76,0.947,0,0,0,8,95,17,0.85,6,1,0,6,0,13,3,1,8,0.812,10,1,0,0,1,19,1,7,9
6,0,0,0,0,6,7,85.71428571,0.86,0,0,27,143,103,495,0,4,16,8,73,78,0.936,0,0,0,12,103,13,0.89,6,0,1,6,0,8,1,3,13,0.889,9,0,0,0,0,18,0,6,10
16,1,1,1,100,5,6,83.33333333,0.86,0,0,16,128,106,285,0.2,6,15,9,72,78,0.923,0,0,0,11,126,20,0.86,5,2,1,3,0,12,0,1,14,1,9,0,0,0,1,22,0,7,11
0,4,4,4,100,2,2,100,1,0,0,21,175,136,517,0.8,9,20,8,84,85,0.988,0,0,0,10,128,15,0.9,3,1,2,5,0,14,1,0,12,0.933,11,0,0,0,0,34,1,4,9
11,1,0,1,0,5,6,83.33333333,0.71,0,0,24,113,65,265,1,3,15,4,52,54,0.963,0,0,0,10,205,19,0.92,6,2,0,5,0,8,0,3,13,1,10,0,0,0,1,20,1,8,10
9,0,0,0,0,5,7,71.42857143,0.71,0,0,16,192,173,424,0,3,19,10,13,1,0.952,0,0,0,15,77,15,0.84,5,0,2,6,0,13,3,0,8,0.812,10,0,0,0,0,15,0,5,10
2,1,1,1,100,3,5,60,0.67,0,0,27,95,90,344,1,4,9,10,63,66,0.955,0,0,0,19,42,3,0.93,10,1,3,9,0,6,3,1,12,0.667,9,1,0,0,1,16,0,11,9
3,0,0,0,0,6,7,85.71428571,0.86,0,0,32,46,39,97,0,1,3,0,32,35,0.914,0,0,0,15,99,9,0.92,9,3,1,10,0,12,1,3,6,0.923,9,1,0,0,0,18,1,12,9
4,2,2,2,100,3,4,75,0.83,0,0,15,104,86,246,0.4,2,17,5,60,60,1,0,0,0,9,122,26,0.82,5,1,1,11,0,9,5,1,7,0.643,8,0,0,0,1,23,1,6,11
12,3,2,3,66.66666667,1,2,50,0.6,0,0,13,176,120,383,0.6,8,26,13,89,94,0.947,0,0,0,12,89,17,0.84,11,1,1,5,0,7,1,5,9,0.875,11,0,0,0,0,22,0,12,8
8,2,1,2,50,6,6,100,0.88,0,0,20,104,92,303,0.5,3,9,8,65,69,0.942,6,6,1,14,92,14,0.87,6,0,1,6,1,12,2,1,12,0.857,12,0,0,0,1,30,1,6,13
10,2,2,2,100,3,4,75,0.83,0,0,18,131,98,309,0.5,6,14,15,66,70,0.943,3,3,1,9,104,9,0.92,6,1,0,6,1,12,1,2,12,0.923,13,0,0,0,0,23,0,7,12
6,4,3,4,75,4,5,80,0.78,0,0,21,209,161,526,0.5,5,28,13,11,1,0.941,0,0,0,12,91,17,0.84,10,1,0,3,0,5,1,3,14,0.833,10,1,0,0,1,38,1,11,10
7,4,4,4,100,0,0,0,1,0,0,17,109,85,357,0.5,7,17,6,56,60,0.933,0,0,0,19,172,28,0.86,3,0,1,10,0,14,3,1,5,0.824,10,0,0,0,0,28,0,3,10
9,4,2,4,50,2,3,66.66666667,0.57,1,0,31,142,121,421,0.67,6,7,11,84,85,0.988,0,0,0,11,89,18,0.83,6,0,2,7,0,10,0,2,13,1,11,1,0,0,1,33,1,6,6
Melbourne 14,2,2,2,100,2,3,66.66666667,0.8,0,0,20,90,84,321,0.33,3,18,10,49,53,0.925,0,0,0,19,138,7,0.95,7,2,0,6,0,13,2,0,10,0.867,6,0,0,0,0,20,0,9,11
11,1,1,1,100,4,5,80,0.83,0,0,37,116,87,313,0.5,3,14,2,64,67,0.955,0,0,0,21,80,8,0.91,2,0,2,9,0,16,1,5,12,0.941,9,0,0,0,1,19,1,2,8
16,1,0,1,0,2,2,100,0.67,0,1,36,58,79,271,0.5,1,8,4,57,62,0.919,0,0,0,16,108,14,0.89,9,2,0,2,0,12,5,1,16,0.706,8,0,0,0,0,11,0,11,9
0,3,2,3,66.66666667,2,2,100,0.8,0,0,26,102,93,322,0.5,4,13,6,59,63,0.937,0,0,0,15,119,20,0.86,8,0,0,6,0,3,4,0,16,0.429,6,0,0,0,1,25,0,8,11
3,3,3,3,100,3,4,75,0.86,0,2,29,135,111,387,0.5,9,20,14,68,74,0.919,0,0,0,15,98,13,0.88,6,0,0,8,0,16,0,4,3,1,11,0,0,0,0,30,1,6,6
8,6,3,6,50,1,1,100,0.57,0,0,39,165,151,679,0.75,13,34,14,11,1,0.973,0,0,0,15,112,6,0.95,6,0,1,5,0,12,2,1,16,0.857,7,0,0,0,1,39,1,6,2
Melbourne 14,2,2,2,100,1,1,100,1,0,0,41,93,104,332,0.25,2,6,6,69,71,0.972,0,0,0,14,168,34,0.83,5,1,0,6,0,16,1,2,12,0.941,2,0,0,0,0,17,0,6,7
13,2,0,2,0,1,2,50,0.25,0,0,23,108,105,503,0.4,4,9,5,73,79,0.924,0,0,0,19,121,14,0.9,8,0,1,9,0,13,4,4,7,0.765,7,0,0,0,1,13,0,8,10
12,3,2,3,66.66666667,3,3,100,0.83,0,0,24,159,114,510,0.6,6,14,4,86,90,0.956,0,0,0,14,103,9,0.92,9,1,0,8,0,7,4,4,13,0.636,10,1,0,0,0,28,1,10,7
5,4,4,4,100,2,3,66.66666667,0.86,0,0,26,86,88,415,0.57,7,14,5,58,62,0.935,0,0,0,18,183,20,0.9,6,1,2,6,0,5,3,2,11,0.625,6,0,0,0,1,34,1,7,8
10,3,2,3,66.66666667,1,2,50,0.6,0,0,25,197,139,385,0.43,6,20,6,10,1,0.946,0,0,0,19,102,14,0.88,6,2,1,6,0,11,2,3,5,0.846,8,0,0,0,0,22,0,8,6
6,2,1,2,50,0,2,0,0.25,0,1,14,154,126,608,0.33,7,25,13,82,87,0.943,0,0,0,17,76,20,0.79,4,2,2,8,0,8,3,2,10,0.727,10,1,1,0,1,12,0,6,10
4,4,4,4,100,4,4,100,1,0,0,20,137,78,557,0.67,11,20,12,48,51,0.941,0,0,0,9,125,25,0.83,8,2,2,4,0,10,2,3,8,0.833,10,1,0,0,0,40,1,10,10
2,3,2,3,66.66666667,1,5,20,0.38,0,0,22,151,122,364,0.5,2,18,9,90,95,0.947,0,0,0,15,90,15,0.86,7,1,2,5,0,17,0,1,7,1,5,0,0,0,1,22,1,8,12
7,3,1,3,33.33333333,1,1,100,0.5,0,0,23,110,91,366,0.5,7,15,9,65,65,1,0,0,0,8,134,18,0.88,5,2,1,7,0,7,1,0,17,0.875,12,0,0,0,0,20,0,7,5
3,6,6,6,100,2,3,66.66666667,0.89,0,0,23,130,104,509,0.75,17,21,9,67,69,0.971,0,0,0,16,69,16,0.81,6,0,2,10,0,13,0,4,11,1,9,0,0,0,1,48,1,6,10
16,2,1,2,50,2,2,100,0.75,0,0,14,77,75,306,0.25,5,16,9,42,47,0.894,0,0,0,17,113,21,0.84,10,2,0,6,0,11,4,0,13,0.733,10,0,0,0,0,18,0,12,9
11,3,2,3,66.66666667,3,3,100,0.83,0,0,35,131,104,350,1,5,19,7,75,81,0.926,0,0,0,18,75,7,0.91,7,1,4,5,0,15,1,3,13,0.938,5,0,0,0,1,28,1,8,12
0,0,0,0,0,1,2,50,0.5,0,0,29,109,83,280,0,0,7,8,50,53,0.943,0,0,0,18,109,19,0.85,5,4,1,7,0,13,3,1,15,0.812,12,0,0,0,0,3,0,9,5
4,5,3,5,60,4,4,100,0.78,0,0,21,167,103,457,0.71,9,18,15,60,64,0.938,0,0,0,12,125,13,0.91,8,1,0,4,0,7,1,4,15,0.875,10,0,0,0,1,43,1,9,9
5,2,1,2,50,1,1,100,0.67,0,0,14,124,126,403,0.29,7,13,17,66,73,0.904,0,0,0,20,98,18,0.84,4,0,1,8,0,15,4,1,7,0.789,9,0,0,0,0,15,0,4,10
10,5,5,5,100,3,3,100,1,0,0,15,243,168,832,0.45,21,37,19,11,1,0.966,0,0,0,12,54,16,0.77,4,0,1,6,0,9,1,1,7,0.9,10,0,0,0,1,44,0,4,13
6,6,5,6,83.33333333,3,3,100,0.89,0,0,22,68,60,390,0.55,11,16,7,39,39,1,0,0,0,3,171,37,0.82,6,1,0,4,0,7,1,1,9,0.875,13,2,0,0,0,49,1,7,10
0,3,2,3,66.66666667,5,5,100,0.88,0,0,20,120,101,407,0.75,9,13,15,52,57,0.912,0,0,0,21,71,13,0.85,10,1,2,13,0,8,0,2,5,1,5,0,0,0,1,34,1,11,12
7,1,1,1,100,2,3,66.66666667,0.75,0,0,14,75,65,339,0.25,8,13,8,33,40,0.825,0,0,0,17,84,13,0.87,13,2,1,10,0,5,2,0,8,0.714,12,0,0,0,0,13,0,15,5
16,0,0,0,0,4,5,80,0.8,0,1,26,81,63,272,0,5,5,5,33,37,0.892,0,0,0,17,170,16,0.91,3,1,0,4,0,12,2,3,18,0.857,19,1,0,0,1,12,0,4,9
11,2,1,2,50,4,4,100,0.83,0,0,31,204,143,450,1,3,16,6,11,1,0.951,0,0,0,17,61,5,0.92,4,0,1,3,0,18,3,2,12,0.857,9,0,0,0,0,24,1,4,19
3,2,2,2,100,2,2,100,1,0,1,29,120,92,434,0.5,12,17,7,59,64,0.922,0,0,0,15,126,25,0.83,6,0,1,9,0,10,5,2,6,0.667,13,0,0,0,1,20,1,6,6
2,2,0,2,0,3,7,42.85714286,0.33,0,0,27,152,127,756,0.5,8,25,9,81,84,0.964,0,0,0,15,96,17,0.85,9,1,0,6,0,6,2,5,10,0.75,6,2,0,0,0,19,0,10,13
4,3,2,3,66.66666667,2,2,100,0.8,0,0,35,147,94,410,0.5,4,12,6,55,59,0.932,0,0,0,17,219,28,0.89,5,0,1,5,0,8,3,0,17,0.727,7,0,0,0,1,25,1,5,9
10,3,1,3,33.33333333,0,0,0,0.33,0,0,28,249,194,663,0.5,20,28,13,13,1,0.964,0,0,0,19,85,12,0.88,5,1,0,5,0,17,0,3,8,1,9,0,0,0,0,17,0,6,7
Melbourne 14,6,4,6,66.66666667,0,1,0,0.57,0,0,16,195,144,565,0.6,18,25,16,99,10,0.943,0,0,0,13,120,18,0.87,6,1,0,9,0,7,1,2,7,0.875,6,0,0,0,1,38,1,7,7
6,4,4,4,100,3,3,100,1,0,0,17,125,102,318,0.4,5,18,12,70,73,0.959,0,0,0,10,154,25,0.86,9,0,1,6,0,7,2,1,7,0.778,7,0,0,0,0,37,0,9,6
7,1,1,1,100,3,3,100,1,0,0,22,129,120,355,0.2,3,15,10,90,92,0.978,0,0,0,15,88,23,0.79,7,0,2,4,0,13,4,2,10,0.765,8,1,1,0,1,16,0,7,12
5,4,0,4,0,2,2,100,0.33,0,0,21,98,88,486,0.8,12,23,13,45,50,0.9,0,0,0,13,142,15,0.9,4,2,0,7,0,10,2,4,13,0.833,12,0,0,0,0,26,1,6,8
12,2,1,2,50,0,3,0,0.2,0,1,19,256,168,652,0.67,9,26,23,10,1,0.938,0,0,0,25,157,18,0.9,8,1,0,11,0,6,1,0,13,0.857,11,1,0,0,1,12,0,9,6
9,1,0,1,0,3,4,75,0.6,0,0,28,162,142,406,0.33,3,18,11,10,1,0.963,0,0,0,18,182,26,0.88,11,0,1,8,0,13,0,1,6,1,6,0,0,0,0,14,1,11,11
13,3,3,3,100,0,3,0,0.5,0,0,33,87,105,344,0.6,10,17,10,59,62,0.952,0,0,0,10,89,15,0.86,15,2,0,6,0,9,1,0,18,0.9,9,0,0,0,1,21,1,17,6
8,2,1,2,50,1,1,100,0.67,0,0,20,110,83,317,0.4,5,15,4,60,64,0.938,0,0,0,26,86,17,0.83,6,0,2,15,0,18,0,1,9,1,6,0,0,0,0,15,0,6,9
2,10,4,10,40,0,0,0,0.4,0,0,25,147,106,765,0.83,12,27,14,50,54,0.926,0,0,0,14,106,14,0.88,5,2,1,5,0,11,1,4,13,0.917,12,0,0,0,1,58,1,7,8
16,2,0,2,0,1,1,100,0.33,0,0,24,101,105,328,0.17,3,14,5,72,77,0.935,0,0,0,10,97,27,0.78,5,1,2,5,0,13,4,1,11,0.765,8,2,0,0,0,13,0,6,12
11,3,3,3,100,3,3,100,1,0,0,24,119,99,318,0.75,3,15,3,77,79,0.975,0,0,0,12,143,20,0.88,3,1,1,9,0,14,1,2,13,0.933,15,2,0,0,1,30,1,4,9
3,1,1,1,100,2,2,100,1,0,1,21,142,125,344,0.25,3,20,12,96,10,0.941,0,0,0,11,115,15,0.88,9,1,1,3,0,13,2,1,14,0.867,9,0,0,0,0,13,0,10,15
8,0,0,0,0,5,7,71.42857143,0.71,0,0,19,121,109,319,0.51,8,21,6,76,81,0.938,5,6,0,20,99,17,0.85,6,0,0,4,0,12,3,0,14,0.8,9,0,0,0,1,15,1,6,14
0,2,0,2,0,1,2,50,0.25,0,0,28,117,107,321,0.49,5,17,10,66,74,0.892,7,8,0,17,122,21,0.85,4,0,0,6,0,14,0,3,12,1,14,0,0,0,0,13,0,4,9
4,4,3,4,75,4,4,100,0.88,0,0,31,195,128,614,0.38,15,24,22,74,76,0.974,0,0,0,10,167,14,0.92,6,2,1,5,0,8,1,1,12,0.889,10,0,0,0,1,38,1,8,6
9,0,0,0,0,3,4,75,0.75,0,0,21,134,141,432,0.62,4,14,4,99,10,0.925,0,0,0,16,107,24,0.82,5,1,2,6,0,12,1,1,8,0.923,6,0,0,0,0,9,0,6,10
5,2,2,2,100,2,3,66.66666667,0.8,0,0,22,109,92,372,0.4,5,16,5,64,68,0.941,5,5,1,15,137,16,0.9,3,1,0,7,1,12,5,1,8,0.706,6,0,0,0,1,20,1,4,9
4,1,1,1,100,4,6,66.66666667,0.71,0,2,25,203,136,492,0.6,8,16,15,96,10,0.96,0,0,0,11,99,16,0.86,7,0,1,3,0,8,1,5,12,0.889,9,0,0,0,0,19,0,7,6
3,1,0,1,0,6,7,85.71428571,0.75,0,1,28,94,90,331,0.5,7,14,5,57,60,0.95,8,8,1,12,92,14,0.87,2,2,1,5,1,18,3,2,11,0.857,7,0,0,0,1,23,0,4,11
8,2,2,2,100,4,5,80,0.86,0,0,29,86,90,355,0.5,5,14,6,58,59,0.983,2,2,1,19,89,14,0.86,5,1,2,2,1,11,2,3,18,0.846,11,0,0,0,0,26,1,6,7
5,2,1,2,50,5,7,71.42857143,0.67,0,1,16,145,151,551,0.5,8,27,13,91,96,0.948,0,0,0,12,140,13,0.92,4,1,1,5,0,8,2,1,7,0.8,10,0,0,0,1,27,1,5,13
8,1,1,1,100,5,7,71.42857143,0.75,0,0,19,119,113,348,0.5,4,13,7,93,96,0.969,1,1,1,13,140,26,0.84,5,1,1,4,1,7,1,2,8,0.875,13,0,0,0,0,22,0,6,10
